timestamp,visitorid,event,itemid,transactionid
1433189135958,130734,view,337327,
1433188513550,1344887,addtocart,446524,
1433188549114,765820,view,178362,
1433189188609,1139115,view,400804,
1433189276170,127229,view,387780,
1433189731815,610652,view,224614,
1433189526353,246014,view,134257,
1433188664179,809314,view,453255,
1433190863961,1185234,view,62746,
1433190414234,350566,view,268335,
1433189011573,1103454,view,193584,
1433189278385,1270574,view,242074,
1433189776671,925454,view,167166,
1433190899670,598273,view,267670,
1433190843839,946827,view,419796,
1433190777359,1093035,view,127926,
1433190496458,341068,view,63935,
1433189191906,1207556,view,166519,
1433189121361,130734,view,246888,
1433189731670,668227,view,218794,
1433190762282,1020579,view,209673,
1433190636492,1249879,view,283693,
1433190458993,201079,view,96680,
1433189922097,1225214,view,200763,
1433189554306,1093035,view,185179,
1433190917040,937067,view,60881,
1433190762032,629396,view,90186,
1433189620693,679758,view,273890,
1433188456242,1373606,view,347717,
1433189637878,1233931,transaction,445821,12555.0
1433188824490,675184,view,104730,
1433189341570,875105,view,300050,
1433190016885,546664,view,142198,
1433189411604,1349867,view,168379,
1433188617230,690010,view,459761,
1433188942489,52951,view,352723,
1433191419548,828622,view,152249,
1433190067221,1093035,view,259078,
1433188956230,66550,view,86904,
1433188127760,547495,view,380826,
1433188500460,1064240,view,195268,
1433188607254,65514,view,215959,
1433189456954,121492,view,417498,
1433188754346,1133231,view,165056,
1433189872231,599448,view,9715,
1433190353122,936344,view,354245,
1433190973820,87112,view,313956,
1433188584902,945770,view,133724,
1433189217251,997977,view,257735,
1433190568327,643115,view,165080,
1433190905779,417939,view,171610,
1433190290879,915978,view,447284,
1433189452312,419498,view,193397,
1433190245752,771470,view,141240,
1433190572479,936344,view,296649,
1433189648462,664915,view,374272,
1433188773945,1355030,view,438088,
1433191043898,1386318,view,417955,
1433189911518,1039946,view,135900,
1433189253442,938265,view,348237,
1433188448210,1037405,view,50934,
1433190149346,1341370,view,13031,
1433190430567,1039946,view,309778,
1433190625608,1093035,view,84670,
1433190400699,534494,view,263975,
1433188276584,762577,view,150103,
1433188737367,610652,view,224614,
1433189230563,639708,view,40387,
1433190643546,67909,view,136048,
1433189330085,582094,view,411959,
1433189890503,21858,view,240062,
1433188331744,1361136,view,69714,
1433188238560,381050,view,212978,
1433188448530,403474,view,436800,
1433190609065,1045034,view,17101,
1433188737257,1036854,view,360880,
1433190780283,138408,view,350968,
1433189275888,433629,view,43391,
1433191235420,1399760,view,72918,
1433189783329,554460,view,292667,
1433190522550,1382815,view,15799,
1433190767309,602859,view,453128,
1433190461713,603064,view,59772,
1433189361577,1174087,view,105526,
1433189900823,1283018,view,158806,
1433188874565,1271935,view,92167,
1433189936238,1350407,view,172103,
1433189021785,632658,view,136632,
1433191230622,593798,view,369093,
1433190397355,1027380,view,220886,
1433188895140,963073,view,302476,
1433190326851,701166,view,314349,
1433190229444,723999,view,398577,
1433188536301,77390,view,231140,
1433189263196,206368,view,371371,
1433191315594,275037,view,83178,
1433191428896,1325172,view,46156,
1433188285375,1023295,view,360877,
1433190783068,1324648,view,106158,
1433191273878,457237,view,431396,
1433189711636,43555,view,308782,
1433190029857,100770,view,208871,
1433189033075,696462,view,406776,
1433188185473,149455,view,181852,
1433189030324,326601,view,207106,
1433189544064,148801,view,402510,
1433191295869,1176715,view,242993,
1433189497829,1332021,view,70435,
1433189873759,799143,view,315451,
1433191083155,1074185,view,348306,
1433189217943,961387,view,38343,
1433188166021,403474,view,48663,
1433189805150,1302806,view,29143,
1433189207294,248850,view,84467,
1433189783016,1093035,view,435090,
1433191274332,719939,view,267063,
1433189469766,1014818,view,240453,
1433189399505,923094,view,85595,
1433190461118,936344,view,182427,
1433190251263,838387,view,182068,
1433188895783,1273266,view,60828,
1433189340147,820159,view,404763,
1433189398358,683049,view,103961,
1433191236737,460284,view,11887,
1433190987745,264305,view,370304,
1433190654361,1093035,view,366859,
1433190178928,2366,view,221428,
1433189329273,398613,view,24855,
1433190648505,679624,view,121396,
1433191011831,121688,addtocart,15335,
1433190598463,800602,view,457586,
1433190010673,12165,view,443227,
1433187939855,1183431,view,31848,
1433190656160,139266,view,339545,
1433190354582,77390,view,340545,
1433189428186,820159,view,29196,
1433188690905,1128436,view,131588,
1433189364958,847986,view,176113,
1433188419422,760158,view,349417,
1433190943903,472766,view,292825,
1433190648483,717759,view,71453,
1433187958059,1350467,view,301701,
1433190724762,601405,view,58773,
1433191383629,981382,view,238777,
1433189106614,874264,view,428931,
1433189001237,1183431,addtocart,297852,
1433190505137,820159,view,19588,
1433190001672,310219,view,185116,
1433190478818,1094999,view,140380,
1433191250240,121688,view,237753,
1433188234081,1277423,view,372408,
1433190828917,1194104,view,346380,
1433206991185,1010253,view,123506,
1433205271870,864823,view,113440,
1433206874645,961592,view,1977,
1433203349217,1255322,view,465283,
1433206877466,350566,addtocart,251130,
1433202986302,1239727,view,291860,
1433205878603,86467,view,202699,
1433206871426,1186074,view,51405,
1433204660108,873242,view,375993,
1433203392815,545760,view,133224,
1433205814108,889188,view,121576,
1433204981811,150593,view,118337,
1433206994491,1117608,view,358211,
1433204177246,856211,view,221697,
1433206376277,42561,view,325310,
1433204955275,886433,view,120812,
1433205701937,773594,view,337785,
1433203309713,876581,transaction,125862,2216.0
1433205277903,1194104,view,346380,
1433204656331,706056,view,124583,
1433205996420,1191571,view,392009,
1433204917228,133627,view,158541,
1433205509472,1253168,addtocart,324462,
1433207132214,43871,view,315545,
1433204146844,120422,view,13061,
1433206366225,980969,view,254216,
1433204671813,1262936,view,213590,
1433202988054,700829,view,462506,
1433204186816,339387,view,149463,
1433205843929,1283278,view,339263,
1433205874989,1140096,view,348107,
1433203289122,34949,view,232062,
1433206673417,1343433,view,104760,
1433205604006,263943,view,239534,
1433203517367,162122,view,277762,
1433207200481,721273,view,265107,
1433207308405,643381,view,402381,
1433202983145,1043421,view,417666,
1433207317858,651118,addtocart,230842,
1433207199599,309197,view,85579,
1433207512134,737621,view,386697,
1433204500772,853024,view,228109,
1433205733125,1256335,view,50934,
1433203038693,254436,view,133256,
1433207492572,1273449,view,422435,
1433205307107,1330426,view,103075,
1433206982269,1318726,view,165996,
1433205387892,1308675,view,334273,
1433203926681,858481,view,51851,
1433206857050,780030,view,151466,
1433207335096,1172185,view,399697,
1433204853337,1041255,view,10034,
1433204769441,477704,view,124043,
1433207411830,491489,view,159430,
1433204791471,1197868,view,296845,
1433205161049,999337,view,302884,
1433205842554,33166,view,377216,
1433203300356,463754,view,77267,
1433203337714,1226071,view,77267,
1433205440742,235319,view,308016,
1433206297495,566009,view,163294,
1433203554262,1215737,view,351869,
1433205163649,742271,view,421414,
1433207110890,258917,view,370941,
1433207128024,138131,view,139435,
1433205501513,1264402,view,340000,
1433204644382,1092215,view,67900,
1433207328417,1017105,view,63828,
1433205164821,906016,view,260452,
1433204558383,420018,view,446978,
1433206359262,1016655,addtocart,29196,
1433205955903,1257205,view,192138,
1433205500495,1065011,view,193242,
1433207576340,996748,view,233751,
1433205441747,983988,view,302478,
1433203028849,77390,view,74758,
1433204523117,190827,view,14671,
1433206358293,1016655,view,29196,
1433206186168,708918,view,275559,
1433204121000,1327144,view,327104,
1433203559197,816846,view,81536,
1433203969880,341294,addtocart,32843,
1433203917499,141831,view,340982,
1433206570310,286616,view,140527,
1433205111411,851123,view,71761,
1433202980317,26043,view,457759,
1433204639992,90238,view,103199,
1433203498119,911093,view,251130,
1433203078042,432221,view,74833,
1433205404183,984006,view,290361,
1433206625691,1191571,view,88156,
1433206975867,895887,view,122941,
1433203151495,303827,view,98728,
1433204957556,937659,view,124065,
1433203973710,1061987,view,224090,
1433206904412,1044714,view,428065,
1433205863241,484303,view,65778,
1433204746508,398328,view,330816,
1433203300919,1200605,view,344693,
1433205647831,138067,view,219319,
1433204777333,539106,view,267882,
1433206469582,837419,view,440807,
1433206126997,808813,view,464116,
1433204550786,17851,view,415680,
1433203150213,498649,view,260954,
1433205610641,1013830,view,203616,
1433206393626,275246,view,230661,
1433204863025,404403,addtocart,380493,
1433207506718,783682,view,385475,
1433207011968,286616,view,275559,
1433207229541,940170,view,12613,
1433205364764,350566,addtocart,241716,
1433204422247,1364162,view,415329,
1433203573006,395278,view,435344,
1433206971450,139618,view,427396,
1433207452323,899228,view,392020,
1433204095957,863432,view,48458,
1433207149454,324487,addtocart,391451,
1433205094659,702267,view,205208,
1433206598123,1195980,view,348875,
1433207332480,1035765,view,9180,
1433205489012,262535,view,345806,
1433205864558,436575,view,59834,
1433206914190,398527,view,144448,
1433207382216,1353309,view,164251,
1433207184325,411170,view,76188,
1433204329251,235310,view,115611,
1433204921527,960275,view,319483,
1433204626121,1007000,view,460553,
1433206161422,492876,view,416825,
1433205017056,1013830,view,203616,
1433205391287,135797,view,7759,
1433202963781,638482,view,104651,
1433205982317,774536,view,247579,
1433203309053,483471,view,329337,
1433203277294,198153,addtocart,108458,
1433204561918,1102443,view,237095,
1433203707559,635846,view,57941,
1433206250858,1244893,view,215024,
1433204375127,241985,view,296814,
1433204910490,1246501,view,243882,
1433205407804,944495,view,341767,
1433204473313,794993,view,81396,
1433203705871,1005128,view,158314,
1433206346348,708918,addtocart,275559,
1433206632843,785576,view,107184,
1433203893961,1327189,view,157078,
1433207563123,820469,view,438306,
1433205994440,1310713,view,185239,
1433204738880,167225,view,165996,
1433205783343,612213,view,344630,
1433206702579,1347012,view,14525,
1433205837569,504901,view,279866,
1433204700655,1017135,view,327811,
1433204991815,841393,view,241716,
1433202975161,254436,view,31901,
1433207260286,43871,view,370360,
1433204266180,202,view,62641,
1433205684281,192910,view,298009,
1433203640863,758513,view,234808,
1433206635665,458,view,182419,
1433206343678,1016655,view,122873,
1433203997353,1350723,view,385475,
1433206195428,1390966,view,303517,
1433206765982,662099,view,462461,
1433205377599,973208,view,422329,
1433206155958,1000188,view,65889,
1433203638312,500405,view,215904,
1433205196936,1074062,view,132131,
1433205948466,1330051,view,170270,
1433203245990,1383115,view,14606,
1433206341498,396060,view,179203,
1433206117177,126495,view,453564,
1433206102895,776104,view,184199,
1433205454905,289832,view,145403,
1433207394750,1405176,view,415610,
1433207243316,1057261,view,331168,
1433203844691,1221750,view,122219,
1433204818696,650711,view,298196,
1433207553166,310500,view,213423,
1433207531640,301011,view,224348,
1433206928465,269830,view,223064,
1433206959329,966020,view,388279,
1433206321931,871558,view,357839,
1433203599400,1252613,view,141295,
1433204722879,972383,view,19739,
1433205588178,1239098,view,463464,
1433206809068,895887,view,22926,
1433205561750,533335,view,270492,
1433203291450,252057,view,242981,
1433206208281,215090,view,201116,
1433206590927,851123,view,71761,
1433203095306,1071579,view,161553,
1433205205592,262535,view,307695,
1433203825843,730908,view,412628,
1433206153146,713317,view,437569,
1433207246895,940170,view,332648,
1433207172262,1310272,view,334651,
1433207552979,605026,view,388994,
1433202873051,421668,view,457162,
1433207093346,1179011,view,113540,
1433207485783,120298,view,160435,
1433204007942,864823,view,218626,
1433204007965,674672,view,449571,
1433203632484,1170161,view,65287,
1433207088828,1085481,view,6276,
1433204712096,1258842,view,193386,
1433203603825,556538,view,66451,
1433207248224,502940,view,312735,
1433203604443,552445,view,298009,
1433203002239,252057,view,163389,
1433205208715,327957,view,198067,
1433205234883,1337886,view,388715,
1433204581472,478152,view,98390,
1433206069731,871558,view,357839,
1433204410887,198153,addtocart,409804,
1433207249700,43871,view,106615,
1433204403273,541115,view,238059,
1433207388320,487963,view,272421,
1433205356183,302442,view,151223,
1433207464694,454598,view,446993,
1433202971016,1386310,view,41217,
1433207164792,8683,view,190416,
1433204716073,402656,view,46726,
1433205672491,364814,view,268081,
1433206066841,1025008,view,163459,
1433205810459,741296,view,428065,
1433205854220,1074081,view,313463,
1433204584258,748471,view,142011,
1433204584269,478152,view,98390,
1433204042162,1121397,view,98721,
1433204409645,1204041,view,334466,
1433205231181,1359512,view,29457,
1433206248339,1051114,view,219478,
1433204728200,164485,view,234493,
1433206248337,618262,view,91708,
1433205950574,161152,view,62943,
1433204585226,541115,view,302563,
1433205677166,1246658,view,295692,
1433204343561,864823,view,12217,
1433207090481,322929,view,107184,
1433206022935,401793,view,266227,
1433203089847,73901,view,295041,
1433203256537,172329,view,18423,
1433207255458,1395819,view,254418,
1433202968078,1364607,view,309667,
1433206791368,350566,view,261940,
1433204935873,301958,view,66448,
1433206503235,1192648,view,386804,
1433204807333,539106,view,330395,
1433206585234,505811,view,32594,
1433207483440,1195980,view,35986,
1433203357947,1044685,view,339083,
1433206788999,414675,view,48261,
1433205577550,527838,view,391917,
1433204593165,541115,view,133907,
1433205577366,307980,view,123750,
1433206783077,720248,view,79200,
1433204335771,141831,view,382170,
1433203946752,1399216,view,134518,
1433204510111,842432,view,457189,
1433186773655,1093035,view,325585,
1433187497501,1256711,view,417234,
1433187787387,1115653,view,309900,
1433184700622,772345,view,159747,
1433187054333,831603,view,320970,
1433184569375,1117762,view,295523,
1433186520247,468309,view,397964,
1433186070950,796636,view,191223,
1433184335411,1252613,view,141295,
1433184857955,1070249,view,260200,
1433184570052,450994,view,430550,
1433185814142,516122,view,411373,
1433185896003,107897,view,262601,
1433187146713,480593,transaction,107195,6580.0
1433185813704,552886,view,99283,
1433187844121,876790,view,180841,
1433184572887,1294530,view,341475,
1433185272939,1355497,view,136072,
1433185949165,729456,view,282628,
1433184574036,451044,view,380212,
1433184836124,812941,view,315688,
1433185994009,1162320,view,395457,
1433186977363,1196265,view,345694,
1433187060234,1121940,view,68977,
1433187065947,310511,view,395632,
1433187574143,404403,view,199697,
1433187474602,1165820,view,364628,
1433187496421,1147071,view,304877,
1433184984012,1342388,view,443667,
1433186522311,321495,view,202151,
1433184849516,1378534,view,382751,
1433186198160,1152908,view,222828,
1433186820654,579049,view,430292,
1433186659651,1388979,view,192491,
1433185151824,820159,view,100367,
1433184356942,1014820,view,309598,
1433185237579,1123850,view,93417,
1433185648672,673897,view,298706,
1433185683614,338728,view,298233,
1433186246163,404403,view,464212,
1433185499516,228271,view,399952,
1433184439676,3023,view,356571,
1433187778114,548134,view,160259,
1433185499563,530907,view,184779,
1433184788079,539658,addtocart,218626,
1433187777888,345534,view,36381,
1433185651151,267254,view,395556,
1433187728616,1094490,transaction,454964,6344.0
1433185777486,1354300,view,228392,
1433184691060,382903,view,228525,
1433187839371,176404,view,300466,
1433184838343,1121855,view,445187,
1433185754258,1399365,view,9221,
1433185653278,790947,view,179991,
1433184837778,173858,view,145238,
1433186917528,242476,view,73539,
1433185984384,321763,view,248440,
1433186109908,248895,view,268149,
1433185969252,259685,view,403566,
1433187561148,492165,view,261589,
1433185042045,651477,view,46109,
1433184465158,248970,view,234913,
1433186637748,1404060,view,130692,
1433187256115,286616,view,96940,
1433185202969,276665,view,223164,
1433185873485,160254,view,234255,
1433187108498,49396,view,280946,
1433187827495,85211,view,110480,
1433184971091,236443,view,61060,
1433184949695,1210904,view,152348,
1433185743158,704250,view,4740,
1433186806871,786415,view,311052,
1433187825712,339920,view,61352,
1433187463517,1157003,view,268883,
1433185267890,480545,view,302329,
1433186205674,1143402,view,320970,
1433185128278,1129386,view,455837,
1433187101116,718816,view,239510,
1433187698136,560889,view,354369,
1433187622429,306989,view,129490,
1433186875657,1324464,view,10659,
1433186459953,285440,view,144053,
1433185433708,173858,view,180611,
1433186539955,1271935,view,220808,
1433184938154,173260,view,95426,
1433186786257,969885,view,167215,
1433187100582,286616,view,460171,
1433184936208,117494,view,420028,
1433186541291,275436,view,189075,
1433185450359,295220,addtocart,335630,
1433184384379,749088,view,141153,
1433184934254,993092,view,246753,
1433185507908,1232435,view,259273,
1433185432557,636923,view,464116,
1433186823810,1085909,view,7942,
1433186234819,1115810,view,178190,
1433185596817,1093035,view,17794,
1433186724227,376546,view,255537,
1433186253331,513889,view,69711,
1433185298801,1210904,view,57346,
1433185026828,659850,view,195423,
1433186256641,173858,view,359697,
1433185598872,1329305,view,103711,
1433185737540,418830,view,100296,
1433184928077,891919,view,96184,
1433186505024,1327144,view,104634,
1433184761954,761633,view,397068,
1433187266733,952211,view,378591,
1433186233476,776534,view,20388,
1433186278821,1020090,view,327424,
1433186458327,468309,view,397543,
1433186057519,248895,view,337516,
1433186855639,509488,view,240470,
1433187612497,404403,view,180751,
1433184499701,350566,view,379092,
1433186109698,917268,view,143771,
1433185212136,735030,view,268563,
1433184502478,268640,view,323692,
1433187186846,969037,view,50377,
1433186989829,669391,view,361551,
1433185077185,692105,view,298360,
1433185543893,1093035,view,39773,
1433184918708,115852,view,380615,
1433187634099,860597,view,30881,
1433186877401,118784,view,315545,
1433186653393,980424,view,320970,
1433185214899,295220,view,335630,
1433187477142,85734,view,34977,
1433185391535,326345,view,111530,
1433186300265,257102,view,8229,
1433186146350,204795,view,178053,
1433186899637,237128,view,348584,
1433185018402,115852,view,380615,
1433187765442,1236753,transaction,185179,4455.0
1433187566351,669391,view,459761,
1433187745387,991400,view,129652,
1433186599989,809373,view,5295,
1433186798701,671288,view,197863,
1433184617766,73069,view,64825,
1433186648691,130434,view,217218,
1433184908336,110401,view,363740,
1433185987072,1094490,view,321905,
1433187428773,542123,view,73297,
1433186067289,669391,view,357054,
1433186620043,653932,view,407253,
1433187379837,175021,view,323743,
1433184519363,603880,view,428748,
1433185156012,1342388,view,40868,
1433187857129,785644,view,15903,
1433185185210,262817,view,340329,
1433187503757,854365,view,295887,
1433185356757,1204271,addtocart,140282,
1433187169981,520630,view,55430,
1433187640318,95123,view,76410,
1433185090921,1246500,view,330778,
1433186143634,469919,view,107118,
1433187465836,1312694,view,81570,
1433184901782,539658,view,218626,
1433187490526,140803,view,122467,
1433185254216,80056,view,166100,
1433187179794,404403,addtocart,50934,
1433186816120,1085909,view,234366,
1433186775017,1379121,view,300231,
1433187804210,286616,view,336393,
1433187118913,38015,view,238386,
1433186298387,517554,view,84874,
1433185463559,335875,view,144893,
1433186976251,1072455,view,434889,
1433185366898,173858,view,29247,
1433185910592,747814,view,456958,
1433184897361,1287941,view,369396,
1433186590595,1364540,view,368611,
1433184894449,93191,view,396256,
1433185070333,754387,view,148184,
1433185400790,242605,view,411766,
1433185223031,639964,view,360258,
1433186813370,1094490,view,454964,
1433184656807,450994,view,441543,
1433185045328,155590,view,6163,
1433185834816,458120,view,179733,
1433184535605,1161773,view,89406,
1433187205337,910123,view,100030,
1433185355835,352536,view,202067,
1433187596017,422787,transaction,259078,12051.0
1433186413098,1297589,view,248204,
1433185515356,321091,view,179871,
1433185294446,720645,view,374092,
1433187668394,1020707,view,277609,
1433186426114,267401,view,307616,
1433185622681,885133,view,313825,
1433185552573,1092659,view,179136,
1433185833402,179412,view,219034,
1433185552684,149457,view,217305,
1433186400794,155844,view,255363,
1433187417697,217353,view,29825,
1433187548652,991400,view,118971,
1433184410705,1255863,view,381896,
1433185887855,43488,view,431147,
1433186786678,1286209,view,224235,
1433187740885,1100616,view,421884,
1433186863702,1245514,view,312728,
1433187001912,197383,view,466436,
1433186848035,1085515,view,278612,
1433187879593,1135594,view,384302,
1433185703381,777089,view,221329,
1433185100722,141380,view,43677,
1433186488822,967058,view,109616,
1433186111058,1387632,view,437068,
1433187110777,1406024,view,10034,
1433186489089,71954,view,5605,
1433187444309,1249058,view,127926,
1433185247221,842820,view,6586,
1433185283570,662106,view,15761,
1433187207735,1403566,view,46130,
1433185825539,508019,view,127722,
1433186081675,271259,view,370510,
1433187292638,969037,view,176630,
1433187525065,1128242,addtocart,308025,
1433186019281,1124355,view,292315,
1433186698961,160041,view,422308,
1433186874073,488195,view,376823,
1433184742600,980720,view,65660,
1433186415636,387324,view,76331,
1433184835631,1210904,view,152348,
1433184794531,510103,view,148586,
1433186907001,447133,addtocart,384753,
1433185968212,830058,view,135222,
1433187455378,74381,view,5470,
1433184342341,404403,transaction,36013,7630.0
1433185558401,8410,view,290895,
1433184823726,71784,view,152349,
1433187084157,1085882,view,333499,
1433185231065,130999,view,155922,
1433187653436,785644,view,15903,
1433186567541,677425,view,4613,
1433187790594,1259449,view,144327,
1433187449903,880861,view,350734,
1433184993764,219688,view,378748,
1433187904240,1305241,view,62885,
1433186736787,1085909,view,7942,
1433187162745,356952,view,275407,
1433187152804,690010,view,114923,
1433185934367,1165098,view,328467,
1433186841992,1094490,view,454964,
1433184561650,676098,view,165415,
1433185725640,931981,view,335929,
1433184425420,404403,view,146735,
1433186417137,58469,view,257459,
1433187788585,1402056,view,318768,
1433187069934,101700,view,125128,
1433187702822,1093035,view,341009,
1433187497808,256858,view,289018,
1433185151067,23005,view,405493,
1433184990738,115852,view,430048,
1433222973041,901571,view,302116,
1433221565246,664876,view,5470,
1433222126381,474736,view,374092,
1433222310715,497111,view,134264,
1433223822717,821387,view,323718,
1433221555391,182701,view,92361,
1433224473693,1242723,view,276883,
1433222482281,1339436,view,211845,
1433221279642,538180,view,77365,
1433222184886,326029,view,313270,
1433221901417,961544,view,84643,
1433221430532,704192,view,14063,
1433222179974,580899,view,122219,
1433223701405,392042,view,16813,
1433220911090,278480,view,10572,
1433221763782,761633,view,367664,
1433221839649,218082,view,55758,
1433221018357,1356650,view,319613,
1433222761216,303355,view,174080,
1433222290604,602697,view,68945,
1433224460278,907217,view,333922,
1433222666280,1076270,view,96028,
1433223809696,1402707,view,93900,
1433221919130,1076270,view,262799,
1433223986198,503970,view,449883,
1433224324177,78354,view,56535,
1433222571194,759369,view,360176,
1433223775226,761633,addtocart,432152,
1433222342206,567360,view,271578,
1433222619609,303091,view,67700,
1433223390388,1076270,transaction,262799,17277.0
1433223233527,1296456,view,367374,
1433222444557,767125,view,335975,
1433221828417,940901,view,295727,
1433223170675,956631,view,66451,
1433223033466,1368425,view,61875,
1433223701670,800456,view,175339,
1433224544567,41623,view,29173,
1433221818591,36471,view,187819,
1433224134694,223343,view,402625,
1433224327053,1283914,view,396491,
1433222582934,1248311,view,177695,
1433222119384,1368425,view,430467,
1433221511113,285091,view,394974,
1433222933756,1144145,view,336775,
1433223715630,1402707,view,258012,
1433223548057,954122,view,162525,
1433222079120,326029,view,23626,
1433222522888,208393,view,268266,
1433224114165,1398644,view,255017,
1433221098862,1227498,view,386160,
1433223506954,1120882,view,2634,
1433223167131,1100847,view,451281,
1433221216595,158090,view,10572,
1433221432997,1138349,view,196862,
1433222595823,171485,view,78887,
1433221026804,940901,view,295727,
1433221097018,266181,view,54097,
1433222254947,1249248,view,422425,
1433222115458,1044814,view,252359,
1433223531250,860082,view,22926,
1433221916604,1248311,view,177695,
1433224145458,384763,view,76337,
1433221321973,1224616,view,102306,
1433224587957,1398644,view,78498,
1433222234895,1076270,view,269430,
1433223356970,522797,view,104311,
1433221934585,705549,view,120667,
1433223040380,447042,view,341482,
1433221943852,1384997,view,418116,
1433224009374,782719,view,220329,
1433222171207,712443,view,346655,
1433221478741,762571,view,190545,
1433224019265,1319267,view,114624,
1433221876219,1043433,addtocart,181045,
1433221257124,46301,view,25074,
1433222140534,975530,view,246997,
1433221549990,105479,view,199617,
1433223339382,672937,view,351042,
1433221969799,1076270,view,240759,
1433221696567,682933,view,293038,
1433224755168,1194331,view,212216,
1433222141602,1385223,view,84793,
1433221956562,1384997,view,134458,
1433221597325,1386874,view,275147,
1433222633574,1150571,view,189559,
1433222705689,761633,view,432152,
1433224289371,1174398,view,381081,
1433223075964,708918,view,275559,
1433221737418,433547,addtocart,82746,
1433221900251,889174,view,271896,
1433223909524,998584,view,405428,
1433223698467,85924,view,347576,
1433223862636,821387,view,219488,
1433224391448,136940,view,372246,
1433222365465,1314565,view,401676,
1433222858988,552749,view,256721,
1433221066775,1285669,view,4425,
1433224068625,361387,view,43485,
1433221680753,492414,view,146113,
1433223728697,392042,view,280375,
1433221678994,492996,view,165621,
1433222458598,398762,view,21886,
1433224444618,970474,view,324543,
1433223476835,270198,view,127712,
1433222316190,855974,view,35022,
1433223442451,800456,view,387341,
1433223827676,326637,view,456549,
1433221702677,175438,view,107042,
1433224322223,376913,view,140848,
1433223910655,1118573,view,208695,
1433221441657,878815,view,355994,
1433222296534,1366401,view,2616,
1433224321079,1290930,view,66907,
1433220977326,1288779,view,25147,
1433223919507,998667,view,69699,
1433224542911,1018230,view,261395,
1433222211716,1309442,view,42874,
1433221804507,483717,view,253185,
1433223629055,453474,view,250696,
1433223448281,800456,view,431017,
1433224141758,1278351,view,389471,
1433221961175,508690,view,304682,
1433221905249,700588,view,186214,
1433222722791,714252,view,306344,
1433221202547,629844,view,254297,
1433223665619,191189,view,383212,
1433221796067,1150571,view,348237,
1433221819920,761633,view,432152,
1433222658064,106746,view,377603,
1433221755374,428642,view,139789,
1433220893668,1383988,view,269585,
1433222875276,1262470,view,432927,
1433223748954,1002365,view,415610,
1433224403978,1088316,view,246370,
1433223847253,15795,view,81075,
1433222449099,1076270,view,269430,
1433222160068,266961,view,206767,
1433224384162,326637,view,456549,
1433221947628,961544,view,157585,
1433224073982,384763,view,339477,
1433221829537,230557,view,207430,
1433220979005,827955,view,446619,
1433224639029,125355,view,91215,
1433223056293,125190,view,164750,
1433223456198,132736,view,67627,
1433221051468,1036518,view,260415,
1433223456308,598426,view,143990,
1433223537403,77112,addtocart,38483,
1433222995925,1115005,view,323030,
1433222601718,492414,view,407998,
1433222834900,1100847,view,451281,
1433224533936,1097169,view,257993,
1433221386912,1368989,view,422849,
1433224010884,598426,view,398951,
1433222876938,1076270,addtocart,36035,
1433222298211,1050280,view,367621,
1433221913895,475362,view,240453,
1433221932211,912745,view,268887,
1433221414143,1368989,view,384031,
1433224746906,1366155,view,22691,
1433221650059,478658,view,27954,
1433223821745,229043,view,403840,
1433223977062,172601,view,403889,
1433222601161,1262927,view,373360,
1433223406269,263618,view,213043,
1433222788421,1076270,view,232005,
1433223384862,134927,view,28772,
1433221624875,1346559,view,314617,
1433222999842,220142,view,324209,
1433221052443,397139,view,128147,
1433223001683,1368425,view,303158,
1433223335145,1379137,view,316779,
1433192666645,353304,view,431621,
1433193430316,286616,view,310206,
1433192754887,1057088,view,175146,
1433194217420,535225,view,76484,
1433195048300,919457,view,374421,
1433191811088,178376,view,224439,
1433194911379,877654,view,246411,
1433192121288,121688,view,282803,
1433194916739,171460,view,417563,
1433194754646,229348,view,162388,
1433193939051,1328894,view,340825,
1433193151501,837189,view,233920,
1433194755889,421750,view,91755,
1433194991948,898518,view,152836,
1433192389035,200753,view,37068,
1433194422321,1323080,view,178537,
1433193051850,225132,view,344354,
1433194735999,1268325,view,4916,
1433192344441,1123106,view,202052,
1433192563458,221934,view,325534,
1433192299958,1021756,view,149525,
1433192675114,457237,view,234185,
1433194140377,820159,view,444931,
1433192858164,978050,view,66501,
1433194404220,1030344,view,441590,
1433195018869,91199,view,87853,
1433191816413,124132,view,276503,
1433192915742,1016655,view,122873,
1433192658573,1125728,view,36234,
1433191790077,249113,view,154413,
1433191643083,421206,view,392392,
1433191525859,941024,view,36810,
1433192128848,1019125,view,118233,
1433191818222,856874,view,357585,
1433192106309,217773,view,308648,
1433191579692,517742,view,239333,
1433192852501,882754,view,235068,
1433192245307,910184,view,352514,
1433194219824,7684,view,316753,
1433194274747,828293,view,456107,
1433193114051,1228606,view,30730,
1433193148932,1304223,view,281428,
1433193931985,219839,view,64193,
1433191655755,1309538,view,168608,
1433194728597,1147978,view,55925,
1433194569226,1343865,view,278893,
1433193063202,300987,view,51824,
1433193354867,1338212,view,260415,
1433193063616,1350407,view,216305,
1433191823854,85680,view,442012,
1433194773521,731686,view,228068,
1433191522525,421206,view,138543,
1433194394640,1126018,view,178174,
1433194546572,374447,view,126396,
1433194124480,202920,view,459583,
1433193992036,1343243,view,26839,
1433194528701,668257,view,237901,
1433194904800,1066556,view,257155,
1433192138274,292149,view,114126,
1433194605027,1015518,view,24291,
1433194724026,277948,view,241861,
1433193768496,400551,view,289102,
1433193727056,610183,view,301147,
1433193337123,605002,view,197811,
